| name                   | title                  | level | facing   | categories      | description                                                                                         | detail                                                                                                                                                      | remediation                                                                                | metadata                                                                                                                 | cache_key                                                                 |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_user_devices_user_id\` on table \`public.user_devices\` has not been used                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"user_devices","type":"table","schema":"public"}                                                                 | unused_index_public_user_devices_idx_user_devices_user_id                 |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_user_devices_ip\` on table \`public.user_devices\` has not been used                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"user_devices","type":"table","schema":"public"}                                                                 | unused_index_public_user_devices_idx_user_devices_ip                      |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_user_devices_last_active\` on table \`public.user_devices\` has not been used                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"user_devices","type":"table","schema":"public"}                                                                 | unused_index_public_user_devices_idx_user_devices_last_active             |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_user_devices_user_active\` on table \`public.user_devices\` has not been used                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"user_devices","type":"table","schema":"public"}                                                                 | unused_index_public_user_devices_idx_user_devices_user_active             |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`badges_type_idx\` on table \`public.badges\` has not been used                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"badges","type":"table","schema":"public"}                                                                       | unused_index_public_badges_badges_type_idx                                |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`badges_category_idx\` on table \`public.badges\` has not been used                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"badges","type":"table","schema":"public"}                                                                       | unused_index_public_badges_badges_category_idx                            |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`user_badges_user_id_idx\` on table \`public.user_badges\` has not been used                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"user_badges","type":"table","schema":"public"}                                                                  | unused_index_public_user_badges_user_badges_user_id_idx                   |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`user_badges_badge_id_idx\` on table \`public.user_badges\` has not been used                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"user_badges","type":"table","schema":"public"}                                                                  | unused_index_public_user_badges_user_badges_badge_id_idx                  |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`user_badges_awarded_at_idx\` on table \`public.user_badges\` has not been used                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"user_badges","type":"table","schema":"public"}                                                                  | unused_index_public_user_badges_user_badges_awarded_at_idx                |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_comments_gif_url\` on table \`public.comments\` has not been used                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"comments","type":"table","schema":"public"}                                                                     | unused_index_public_comments_idx_comments_gif_url                         |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_profiles_gender\` on table \`public.profiles\` has not been used                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"profiles","type":"table","schema":"public"}                                                                     | unused_index_public_profiles_idx_profiles_gender                          |
